step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_mit-restaurant,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1300,0.8,0.0169,0.03437087684869766,5e-05,,,,,,,,,,,,,,,,,
1310,0.807,0.0171,0.0674404576420784,5e-05,,,,,,,,,,,,,,,,,
1320,0.813,0.0187,0.06611128896474838,5e-05,,,,,,,,,,,,,,,,,
1330,0.819,0.0169,0.04777730256319046,5e-05,,,,,,,,,,,,,,,,,
1340,0.825,0.0172,0.05578109249472618,5e-05,,,,,,,,,,,,,,,,,
1350,0.831,0.0166,0.17309831082820892,5e-05,,,,,,,,,,,,,,,,,
1360,0.837,0.017,0.03788667172193527,5e-05,,,,,,,,,,,,,,,,,
1370,0.844,0.0173,0.13478940725326538,5e-05,,,,,,,,,,,,,,,,,
1380,0.85,0.017,0.15840819478034973,5e-05,,,,,,,,,,,,,,,,,
1390,0.856,0.016,0.10194450616836548,5e-05,,,,,,,,,,,,,,,,,
1400,0.862,0.0176,0.06827577203512192,5e-05,,,,,,,,,,,,,,,,,
1410,0.868,0.0165,0.04929050803184509,5e-05,,,,,,,,,,,,,,,,,
1420,0.874,0.0163,0.06335802376270294,5e-05,,,,,,,,,,,,,,,,,
1430,0.881,0.0171,0.05127514898777008,5e-05,,,,,,,,,,,,,,,,,
1440,0.887,0.0162,0.04917574301362038,5e-05,,,,,,,,,,,,,,,,,
1450,0.893,0.0177,0.037749528884887695,5e-05,,,,,,,,,,,,,,,,,
1460,0.899,0.017,0.08268135040998459,5e-05,,,,,,,,,,,,,,,,,
1470,0.905,0.0165,0.04614553600549698,5e-05,,,,,,,,,,,,,,,,,
1480,0.911,0.0165,0.0390160046517849,5e-05,,,,,,,,,,,,,,,,,
1490,0.917,0.0166,0.09989861398935318,5e-05,,,,,,,,,,,,,,,,,
1500,0.924,0.0174,0.04571090638637543,5e-05,,,,,,,,,,,,,,,,,
1510,0.93,0.0156,0.036421604454517365,5e-05,,,,,,,,,,,,,,,,,
1520,0.936,0.0167,0.04364991933107376,5e-05,,,,,,,,,,,,,,,,,
1530,0.942,0.0152,0.03893810510635376,5e-05,,,,,,,,,,,,,,,,,
1540,0.948,0.0171,0.04273435100913048,5e-05,,,,,,,,,,,,,,,,,
1550,0.954,0.0159,0.04862302541732788,5e-05,,,,,,,,,,,,,,,,,
1560,0.961,0.0166,0.04101911187171936,5e-05,,,,,,,,,,,,,,,,,
1570,0.967,0.0159,0.05391348898410797,5e-05,,,,,,,,,,,,,,,,,
1580,0.973,0.0172,0.043628353625535965,5e-05,,,,,,,,,,,,,,,,,
