step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_mit-restaurant,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second
10410,2.545,0.0083,0.01513095572590828,5e-05,,,,,,,,,,,
10420,2.548,0.0076,0.022424012422561646,5e-05,,,,,,,,,,,
10430,2.55,0.008,0.019524239003658295,5e-05,,,,,,,,,,,
10440,2.553,0.0075,0.015366140753030777,5e-05,,,,,,,,,,,
10450,2.555,0.0084,0.014195285737514496,5e-05,,,,,,,,,,,
10460,2.557,0.0075,0.014557651244103909,5e-05,,,,,,,,,,,
10470,2.56,0.0088,0.031339921057224274,5e-05,,,,,,,,,,,
10480,2.562,0.008,0.015648670494556427,5e-05,,,,,,,,,,,
10490,2.565,0.0078,0.015747198835015297,5e-05,,,,,,,,,,,
10500,2.567,0.009,0.016890062019228935,5e-05,,,,,,,,,,,
10510,2.57,0.0084,0.025019720196723938,5e-05,,,,,,,,,,,
10520,2.572,0.0083,0.01613730378448963,5e-05,,,,,,,,,,,
10530,2.575,0.0083,0.019183874130249023,5e-05,,,,,,,,,,,
10540,2.577,0.008,0.03261175751686096,5e-05,,,,,,,,,,,
10550,2.579,0.0081,0.03052603453397751,5e-05,,,,,,,,,,,
10560,2.582,0.0086,0.018855640664696693,5e-05,,,,,,,,,,,
10570,2.584,0.0083,0.021823907271027565,5e-05,,,,,,,,,,,
10580,2.587,0.0075,0.023638194426894188,5e-05,,,,,,,,,,,
10590,2.589,0.0081,0.03205958381295204,5e-05,,,,,,,,,,,
10600,2.592,0.0087,0.026102066040039062,5e-05,,,,,,,,,,,
10610,2.594,0.0086,0.018585769459605217,5e-05,,,,,,,,,,,
10620,2.597,0.0074,0.02354414016008377,5e-05,,,,,,,,,,,
10630,2.599,0.0081,0.022614428773522377,5e-05,,,,,,,,,,,
10640,2.601,0.0074,0.018730083480477333,5e-05,,,,,,,,,,,
10650,2.604,0.0082,0.0401633121073246,5e-05,,,,,,,,,,,
10660,2.606,0.008,0.03257572650909424,5e-05,,,,,,,,,,,
10670,2.609,0.0069,0.015234222635626793,5e-05,,,,,,,,,,,
10680,2.611,0.0078,0.01549526397138834,5e-05,,,,,,,,,,,
10690,2.614,0.0081,0.016093214973807335,5e-05,,,,,,,,,,,
10700,2.616,0.0076,0.023515336215496063,5e-05,,,,,,,,,,,
10710,2.619,0.0075,0.013445167802274227,5e-05,,,,,,,,,,,
10720,2.621,0.0083,0.013379762880504131,5e-05,,,,,,,,,,,
10730,2.623,0.0082,0.020568614825606346,5e-05,,,,,,,,,,,
10740,2.626,0.0077,0.014334934763610363,5e-05,,,,,,,,,,,
10750,2.628,0.0081,0.019512446597218513,5e-05,,,,,,,,,,,
10760,2.631,0.0072,0.027283180505037308,5e-05,,,,,,,,,,,
10770,2.633,0.0081,0.025097088888287544,5e-05,,,,,,,,,,,
10780,2.636,0.0079,0.014231507666409016,5e-05,,,,,,,,,,,
10790,2.638,0.0076,0.021021459251642227,5e-05,,,,,,,,,,,
10800,2.641,0.0081,0.01887519285082817,5e-05,,,,,,,,,,,
10810,2.643,0.0087,0.021559055894613266,5e-05,,,,,,,,,,,
10820,2.645,0.0077,0.020158756524324417,5e-05,,,,,,,,,,,
10830,2.648,0.0077,0.01795942895114422,5e-05,,,,,,,,,,,
10840,2.65,0.0079,0.015069393441081047,5e-05,,,,,,,,,,,
10850,2.653,0.0079,0.015348910354077816,5e-05,,,,,,,,,,,
10860,2.655,0.0081,0.023984309285879135,5e-05,,,,,,,,,,,
10870,2.658,0.0073,0.017821023240685463,5e-05,,,,,,,,,,,
10880,2.66,0.0081,0.0184031892567873,5e-05,,,,,,,,,,,
10890,2.663,0.0081,0.024662356823682785,5e-05,,,,,,,,,,,
10900,2.665,0.0073,0.017718125134706497,5e-05,,,,,,,,,,,
10910,2.667,0.0082,0.05228312313556671,5e-05,,,,,,,,,,,
10920,2.67,0.0075,0.022053875029087067,5e-05,,,,,,,,,,,
10930,2.672,0.0081,0.033094439655542374,5e-05,,,,,,,,,,,
10940,2.675,0.0079,0.034252990037202835,5e-05,,,,,,,,,,,
10950,2.677,0.0075,0.019712230190634727,5e-05,,,,,,,,,,,
10960,2.68,0.0074,0.021516868844628334,5e-05,,,,,,,,,,,
10970,2.682,0.0075,0.014599092304706573,5e-05,,,,,,,,,,,
10980,2.685,0.008,0.017686855047941208,5e-05,,,,,,,,,,,
10990,2.687,0.0096,0.029896359890699387,5e-05,,,,,,,,,,,
11000,2.689,0.0084,0.0203689057379961,5e-05,,,,,,,,,,,
11010,2.692,0.0083,0.017999855801463127,5e-05,,,,,,,,,,,
11020,2.694,0.0079,0.020162008702754974,5e-05,,,,,,,,,,,
11030,2.697,0.007,0.013879210688173771,5e-05,,,,,,,,,,,
11040,2.699,0.0077,0.017649097368121147,5e-05,,,,,,,,,,,
11050,2.702,0.0081,0.017344091087579727,5e-05,,,,,,,,,,,
11060,2.704,0.0079,0.012843592092394829,5e-05,,,,,,,,,,,
11070,2.707,0.008,0.01746472716331482,5e-05,,,,,,,,,,,
11080,2.709,0.0078,0.01885407790541649,5e-05,,,,,,,,,,,
11090,2.711,0.0081,0.02625255659222603,5e-05,,,,,,,,,,,
11100,2.714,0.0082,0.02372646890580654,5e-05,,,,,,,,,,,
11110,2.716,0.0085,0.015918489545583725,5e-05,,,,,,,,,,,
11120,2.719,0.008,0.015715589746832848,5e-05,,,,,,,,,,,
11130,2.721,0.0081,0.024346083402633667,5e-05,,,,,,,,,,,
11140,2.724,0.0081,0.014240655116736889,5e-05,,,,,,,,,,,
11150,2.726,0.0083,0.016946135088801384,5e-05,,,,,,,,,,,
11160,2.729,0.0077,0.021278921514749527,5e-05,,,,,,,,,,,
11170,2.731,0.008,0.0145485894754529,5e-05,,,,,,,,,,,
11180,2.733,0.0075,0.01390034519135952,5e-05,,,,,,,,,,,
11190,2.736,0.0085,0.013315174728631973,5e-05,,,,,,,,,,,
11200,2.738,0.0081,0.028112461790442467,5e-05,,,,,,,,,,,
11210,2.741,0.0083,0.021252211183309555,5e-05,,,,,,,,,,,
11220,2.743,0.0078,0.014103768393397331,5e-05,,,,,,,,,,,
11230,2.746,0.0076,0.032358523458242416,5e-05,,,,,,,,,,,
11240,2.748,0.0083,0.018803192302584648,5e-05,,,,,,,,,,,
11250,2.751,0.0079,0.022246502339839935,5e-05,,,,,,,,,,,
11260,2.753,0.008,0.039184827357530594,5e-05,,,,,,,,,,,
11270,2.756,0.0078,0.013206863775849342,5e-05,,,,,,,,,,,
11280,2.758,0.0077,0.02404775843024254,5e-05,,,,,,,,,,,
11290,2.76,0.0084,0.028505394235253334,5e-05,,,,,,,,,,,
11300,2.763,0.008,0.0195215605199337,5e-05,,,,,,,,,,,
11310,2.765,0.0081,0.02334943227469921,5e-05,,,,,,,,,,,
11320,2.768,0.0079,0.015078872442245483,5e-05,,,,,,,,,,,
11330,2.77,0.0078,0.02475820854306221,5e-05,,,,,,,,,,,
11340,2.773,0.0075,0.015594174154102802,5e-05,,,,,,,,,,,
11350,2.775,0.0073,0.027201861143112183,5e-05,,,,,,,,,,,
11360,2.778,0.0073,0.019681354984641075,5e-05,,,,,,,,,,,
11370,2.78,0.0074,0.020803429186344147,5e-05,,,,,,,,,,,
11380,2.782,0.0075,0.019235307350754738,5e-05,,,,,,,,,,,
11390,2.785,0.0082,0.014878804795444012,5e-05,,,,,,,,,,,
11400,2.787,0.0085,0.026165755465626717,5e-05,,,,,,,,,,,
11410,2.79,0.0075,0.03372706472873688,5e-05,,,,,,,,,,,
11420,2.792,0.009,0.017762038856744766,5e-05,,,,,,,,,,,
11430,2.795,0.0077,0.016123736277222633,5e-05,,,,,,,,,,,
11440,2.797,0.0078,0.021477678790688515,5e-05,,,,,,,,,,,
11450,2.8,0.0082,0.013647406361997128,5e-05,,,,,,,,,,,
11460,2.802,0.0081,0.017743218690156937,5e-05,,,,,,,,,,,
11470,2.804,0.008,0.024645838886499405,5e-05,,,,,,,,,,,
11480,2.807,0.0082,0.01461307518184185,5e-05,,,,,,,,,,,
11490,2.809,0.0087,0.04526073485612869,5e-05,,,,,,,,,,,
11500,2.812,0.0083,0.01941113919019699,5e-05,,,,,,,,,,,
11510,2.814,0.0082,0.018579354509711266,5e-05,,,,,,,,,,,
11520,2.817,0.0074,0.01574496552348137,5e-05,,,,,,,,,,,
11530,2.819,0.0083,0.015751216560602188,5e-05,,,,,,,,,,,
11540,2.822,0.0073,0.016677414998412132,5e-05,,,,,,,,,,,
11550,2.824,0.0081,0.015645358711481094,5e-05,,,,,,,,,,,
11560,2.826,0.0076,0.025888074189424515,5e-05,,,,,,,,,,,
11570,2.829,0.0082,0.011278239078819752,5e-05,,,,,,,,,,,
11580,2.831,0.0075,0.018918456509709358,5e-05,,,,,,,,,,,
11590,2.834,0.0084,0.015392542816698551,5e-05,,,,,,,,,,,
11600,2.836,0.0075,0.018423795700073242,5e-05,,,,,,,,,,,
11610,2.839,0.0081,0.023352578282356262,5e-05,,,,,,,,,,,
11620,2.841,0.0082,0.02473028004169464,5e-05,,,,,,,,,,,
11630,2.844,0.008,0.025512993335723877,5e-05,,,,,,,,,,,
11640,2.846,0.0082,0.01693897508084774,5e-05,,,,,,,,,,,
11650,2.848,0.0074,0.013963618315756321,5e-05,,,,,,,,,,,
11660,2.851,0.0086,0.017055386677384377,5e-05,,,,,,,,,,,
11670,2.853,0.0077,0.018596433103084564,5e-05,,,,,,,,,,,
11680,2.856,0.0079,0.024058274924755096,5e-05,,,,,,,,,,,
11690,2.858,0.0084,0.021825311705470085,5e-05,,,,,,,,,,,
11700,2.861,0.0073,0.018617847934365273,5e-05,,,,,,,,,,,
11710,2.863,0.0078,0.016201524063944817,5e-05,,,,,,,,,,,
11720,2.866,0.0081,0.0241362564265728,5e-05,,,,,,,,,,,
11730,2.868,0.0073,0.059973571449518204,5e-05,,,,,,,,,,,
11740,2.87,0.0079,0.015337388031184673,5e-05,,,,,,,,,,,
11750,2.873,0.0074,0.02015543170273304,5e-05,,,,,,,,,,,
11760,2.875,0.0086,0.017291443422436714,5e-05,,,,,,,,,,,
11770,2.878,0.0074,0.02653881162405014,5e-05,,,,,,,,,,,
11780,2.88,0.0079,0.022479629144072533,5e-05,,,,,,,,,,,
11790,2.883,0.0076,0.02020479552447796,5e-05,,,,,,,,,,,
11800,2.885,0.0073,0.01882317289710045,5e-05,,,,,,,,,,,
11810,2.888,0.0078,0.011094081215560436,5e-05,,,,,,,,,,,
11820,2.89,0.0077,0.017476128414273262,5e-05,,,,,,,,,,,
11830,2.892,0.0074,0.0186619833111763,5e-05,,,,,,,,,,,
11840,2.895,0.0081,0.016176579520106316,5e-05,,,,,,,,,,,
11850,2.897,0.008,0.020027343183755875,5e-05,,,,,,,,,,,
11860,2.9,0.0077,0.02166733890771866,5e-05,,,,,,,,,,,
11870,2.902,0.0076,0.012705475091934204,5e-05,,,,,,,,,,,
11880,2.905,0.0087,0.024214643985033035,5e-05,,,,,,,,,,,
11890,2.907,0.0076,0.019879354164004326,5e-05,,,,,,,,,,,
11900,2.91,0.009,0.020955432206392288,5e-05,,,,,,,,,,,
11910,2.912,0.0079,0.01658289134502411,5e-05,,,,,,,,,,,
11920,2.914,0.0074,0.01626891829073429,5e-05,,,,,,,,,,,
11930,2.917,0.0078,0.01756346970796585,5e-05,,,,,,,,,,,
11940,2.919,0.0079,0.017095178365707397,5e-05,,,,,,,,,,,
11950,2.922,0.0079,0.031443219631910324,5e-05,,,,,,,,,,,
11960,2.924,0.0075,0.020111309364438057,5e-05,,,,,,,,,,,
11970,2.927,0.0081,0.022218331694602966,5e-05,,,,,,,,,,,
11980,2.929,0.0077,0.02544102817773819,5e-05,,,,,,,,,,,
11990,2.932,0.0078,0.01695432886481285,5e-05,,,,,,,,,,,
12000,2.934,0.0076,0.022377535700798035,5e-05,,,,,,,,,,,
12010,2.936,0.0078,0.019459662958979607,5e-05,,,,,,,,,,,
12020,2.939,0.0074,0.01927774026989937,5e-05,,,,,,,,,,,
12030,2.941,0.0073,0.015492131002247334,5e-05,,,,,,,,,,,
12040,2.944,0.0081,0.019512351602315903,5e-05,,,,,,,,,,,
12050,2.946,0.0073,0.01569533906877041,5e-05,,,,,,,,,,,
12060,2.949,0.0078,0.012726773507893085,5e-05,,,,,,,,,,,
12070,2.951,0.0079,0.020517827942967415,5e-05,,,,,,,,,,,
12080,2.954,0.0079,0.01728123053908348,5e-05,,,,,,,,,,,
12090,2.956,0.0082,0.017918219789862633,5e-05,,,,,,,,,,,
12100,2.958,0.008,0.029680155217647552,5e-05,,,,,,,,,,,
12110,2.961,0.0081,0.017152944579720497,5e-05,,,,,,,,,,,
12120,2.963,0.0081,0.02176547236740589,5e-05,,,,,,,,,,,
12130,2.966,0.0076,0.014939377084374428,5e-05,,,,,,,,,,,
12140,2.968,0.0073,0.01638398878276348,5e-05,,,,,,,,,,,
12150,2.971,0.008,0.015541126020252705,5e-05,,,,,,,,,,,
12160,2.973,0.0073,0.016063354909420013,5e-05,,,,,,,,,,,
12170,2.976,0.008,0.015285123139619827,5e-05,,,,,,,,,,,
12180,2.978,0.0077,0.014991816133260727,5e-05,,,,,,,,,,,
12190,2.98,0.0088,0.014707299880683422,5e-05,,,,,,,,,,,
12200,2.983,0.008,0.05960419774055481,5e-05,,,,,,,,,,,
12210,2.985,0.0079,0.015615365467965603,5e-05,,,,,,,,,,,
12220,2.988,0.0079,0.017291871830821037,5e-05,,,,,,,,,,,
12230,2.99,0.007,0.018651586025953293,5e-05,,,,,,,,,,,
12240,2.993,0.0076,0.023647775873541832,5e-05,,,,,,,,,,,
12250,2.995,0.0076,0.015547235496342182,5e-05,,,,,,,,,,,
12260,2.998,0.008,0.020935431122779846,5e-05,,,,,,,,,,,
12270,3.0,0.008,0.014888325706124306,5e-05,,,,,,,,,,,
12270,3.0,,,,0.5654450261293934,0.3869565216920331,0.6318785578246435,0.6044142614100567,0.7240421987283815,0.6882217089568975,0.6661839246422595,0.6095917427690951,251.1923,12.341,0.1
12280,3.002,0.0077,0.01944912038743496,5e-05,,,,,,,,,,,
12290,3.005,0.0074,0.019076524302363396,5e-05,,,,,,,,,,,
12300,3.007,0.0074,0.0230618417263031,5e-05,,,,,,,,,,,
12310,3.01,0.0075,0.01411027368158102,5e-05,,,,,,,,,,,
12320,3.012,0.0072,0.02408014051616192,5e-05,,,,,,,,,,,
12330,3.015,0.0075,0.017801834270358086,5e-05,,,,,,,,,,,
12340,3.017,0.0072,0.013489844277501106,5e-05,,,,,,,,,,,
12350,3.02,0.0074,0.015614023432135582,5e-05,,,,,,,,,,,
12360,3.022,0.0071,0.018152810633182526,5e-05,,,,,,,,,,,
12370,3.024,0.0078,0.01569347083568573,5e-05,,,,,,,,,,,
12380,3.027,0.0068,0.019597874954342842,5e-05,,,,,,,,,,,
12390,3.029,0.0075,0.02010378986597061,5e-05,,,,,,,,,,,
12400,3.032,0.0078,0.024738015606999397,5e-05,,,,,,,,,,,
12410,3.034,0.0078,0.01891058124601841,5e-05,,,,,,,,,,,
12420,3.037,0.0066,0.02614292874932289,5e-05,,,,,,,,,,,
12430,3.039,0.0074,0.015947403386235237,5e-05,,,,,,,,,,,
12440,3.042,0.0074,0.028105931356549263,5e-05,,,,,,,,,,,
12450,3.044,0.0073,0.012925360351800919,5e-05,,,,,,,,,,,
12460,3.046,0.0074,0.017304416745901108,5e-05,,,,,,,,,,,
12470,3.049,0.0075,0.014030595310032368,5e-05,,,,,,,,,,,
12480,3.051,0.0074,0.018006740137934685,5e-05,,,,,,,,,,,
12490,3.054,0.0074,0.01834668591618538,5e-05,,,,,,,,,,,
12500,3.056,0.0082,0.01412050798535347,5e-05,,,,,,,,,,,
12510,3.059,0.0075,0.014187305234372616,5e-05,,,,,,,,,,,
12520,3.061,0.0068,0.02433621697127819,5e-05,,,,,,,,,,,
12530,3.064,0.0073,0.023403910920023918,5e-05,,,,,,,,,,,
12540,3.066,0.0075,0.015422769822180271,5e-05,,,,,,,,,,,
12550,3.068,0.0074,0.021409573033452034,5e-05,,,,,,,,,,,
12560,3.071,0.0073,0.01794375292956829,5e-05,,,,,,,,,,,
12570,3.073,0.0078,0.021475166082382202,5e-05,,,,,,,,,,,
12580,3.076,0.007,0.016477180644869804,5e-05,,,,,,,,,,,
12590,3.078,0.0072,0.017929645255208015,5e-05,,,,,,,,,,,
12600,3.081,0.0067,0.016177348792552948,5e-05,,,,,,,,,,,
12610,3.083,0.007,0.018805798143148422,5e-05,,,,,,,,,,,
12620,3.086,0.0074,0.0142542514950037,5e-05,,,,,,,,,,,
12630,3.088,0.007,0.015442212112247944,5e-05,,,,,,,,,,,
12640,3.09,0.007,0.02299477905035019,5e-05,,,,,,,,,,,
12650,3.093,0.0075,0.017502395436167717,5e-05,,,,,,,,,,,
12660,3.095,0.0072,0.023893266916275024,5e-05,,,,,,,,,,,
12670,3.098,0.0074,0.022126026451587677,5e-05,,,,,,,,,,,
12680,3.1,0.0073,0.02250770479440689,5e-05,,,,,,,,,,,
12690,3.103,0.0067,0.01593073271214962,5e-05,,,,,,,,,,,
12700,3.105,0.0079,0.04213012009859085,5e-05,,,,,,,,,,,
12710,3.108,0.0071,0.02098703570663929,5e-05,,,,,,,,,,,
12720,3.11,0.0069,0.021546661853790283,5e-05,,,,,,,,,,,
12730,3.112,0.0067,0.019088834524154663,5e-05,,,,,,,,,,,
12740,3.115,0.0082,0.023906420916318893,5e-05,,,,,,,,,,,
12750,3.117,0.0073,0.024673329666256905,5e-05,,,,,,,,,,,
12760,3.12,0.007,0.019227709621191025,5e-05,,,,,,,,,,,
12770,3.122,0.0066,0.017557140439748764,5e-05,,,,,,,,,,,
12780,3.125,0.0073,0.01732027158141136,5e-05,,,,,,,,,,,
12790,3.127,0.0068,0.03256843611598015,5e-05,,,,,,,,,,,
12800,3.13,0.0074,0.013257069513201714,5e-05,,,,,,,,,,,
12810,3.132,0.0063,0.01858755759894848,5e-05,,,,,,,,,,,
12820,3.134,0.0072,0.01830592378973961,5e-05,,,,,,,,,,,
12830,3.137,0.0076,0.017399879172444344,5e-05,,,,,,,,,,,
12840,3.139,0.0071,0.020563136786222458,5e-05,,,,,,,,,,,
12850,3.142,0.0076,0.026432134211063385,5e-05,,,,,,,,,,,
12860,3.144,0.0073,0.01579110510647297,5e-05,,,,,,,,,,,
12870,3.147,0.0071,0.014949118718504906,5e-05,,,,,,,,,,,
12880,3.149,0.0078,0.019459713250398636,5e-05,,,,,,,,,,,
12890,3.152,0.0077,0.013838585466146469,5e-05,,,,,,,,,,,
12900,3.154,0.0068,0.017885377630591393,5e-05,,,,,,,,,,,
12910,3.156,0.0075,0.015498100779950619,5e-05,,,,,,,,,,,
12920,3.159,0.0074,0.016693249344825745,5e-05,,,,,,,,,,,
12930,3.161,0.007,0.03186428174376488,5e-05,,,,,,,,,,,
12940,3.164,0.0074,0.022351307794451714,5e-05,,,,,,,,,,,
12950,3.166,0.0074,0.01810934767127037,5e-05,,,,,,,,,,,
12960,3.169,0.0075,0.01981777884066105,5e-05,,,,,,,,,,,
12970,3.171,0.0067,0.016564514487981796,5e-05,,,,,,,,,,,
12980,3.174,0.0073,0.02557574026286602,5e-05,,,,,,,,,,,
12990,3.176,0.0072,0.01697608083486557,5e-05,,,,,,,,,,,
13000,3.178,0.0076,0.01278358232229948,5e-05,,,,,,,,,,,
13010,3.181,0.0075,0.017279628664255142,5e-05,,,,,,,,,,,
13020,3.183,0.0078,0.020196985453367233,5e-05,,,,,,,,,,,
13030,3.186,0.0074,0.020085329189896584,5e-05,,,,,,,,,,,
13040,3.188,0.0073,0.029979132115840912,5e-05,,,,,,,,,,,
13050,3.191,0.0071,0.020352063700556755,5e-05,,,,,,,,,,,
13060,3.193,0.0068,0.028583373874425888,5e-05,,,,,,,,,,,
13070,3.196,0.0072,0.03240259736776352,5e-05,,,,,,,,,,,
13080,3.198,0.0074,0.015918998047709465,5e-05,,,,,,,,,,,
13090,3.2,0.0075,0.024348441511392593,5e-05,,,,,,,,,,,
13100,3.203,0.0075,0.016864879056811333,5e-05,,,,,,,,,,,
13110,3.205,0.0076,0.02537676878273487,5e-05,,,,,,,,,,,
13120,3.208,0.0075,0.014585603028535843,5e-05,,,,,,,,,,,
13130,3.21,0.0073,0.0171919334679842,5e-05,,,,,,,,,,,
13140,3.213,0.0069,0.01712653785943985,5e-05,,,,,,,,,,,
13150,3.215,0.0074,0.016096528619527817,5e-05,,,,,,,,,,,
13160,3.218,0.0071,0.020617416128516197,5e-05,,,,,,,,,,,
13170,3.22,0.0071,0.019088082015514374,5e-05,,,,,,,,,,,
13180,3.222,0.0075,0.01599796488881111,5e-05,,,,,,,,,,,
13190,3.225,0.0077,0.026472941040992737,5e-05,,,,,,,,,,,
13200,3.227,0.0071,0.015014126896858215,5e-05,,,,,,,,,,,
13210,3.23,0.007,0.01949395425617695,5e-05,,,,,,,,,,,
13220,3.232,0.0072,0.023922322317957878,5e-05,,,,,,,,,,,
13230,3.235,0.0073,0.016648324206471443,5e-05,,,,,,,,,,,
13240,3.237,0.0072,0.01962260529398918,5e-05,,,,,,,,,,,
13250,3.24,0.0072,0.027595188468694687,5e-05,,,,,,,,,,,
13260,3.242,0.0077,0.030873388051986694,5e-05,,,,,,,,,,,
13270,3.244,0.0071,0.02031484991312027,5e-05,,,,,,,,,,,
13280,3.247,0.0071,0.03786417096853256,5e-05,,,,,,,,,,,
13290,3.249,0.0073,0.1749008148908615,5e-05,,,,,,,,,,,
13300,3.252,0.0071,0.03364415094256401,5e-05,,,,,,,,,,,
13310,3.254,0.0071,0.014976614154875278,5e-05,,,,,,,,,,,
13320,3.257,0.0077,0.01851818710565567,5e-05,,,,,,,,,,,
13330,3.259,0.0068,0.013415672816336155,5e-05,,,,,,,,,,,
13340,3.262,0.007,0.02108931913971901,5e-05,,,,,,,,,,,
13350,3.264,0.0074,0.024652725085616112,5e-05,,,,,,,,,,,
13360,3.267,0.0072,0.017509935423731804,5e-05,,,,,,,,,,,
13370,3.269,0.0079,0.018459929153323174,5e-05,,,,,,,,,,,
13380,3.271,0.0073,0.022205231711268425,5e-05,,,,,,,,,,,
13390,3.274,0.0071,0.015508387237787247,5e-05,,,,,,,,,,,
13400,3.276,0.0071,0.02925564907491207,5e-05,,,,,,,,,,,
13410,3.279,0.0062,0.021097445860505104,5e-05,,,,,,,,,,,
13420,3.281,0.0068,0.016082637012004852,5e-05,,,,,,,,,,,
13430,3.284,0.007,0.01647820696234703,5e-05,,,,,,,,,,,
13440,3.286,0.0077,0.022995829582214355,5e-05,,,,,,,,,,,
13450,3.289,0.0073,0.015164967626333237,5e-05,,,,,,,,,,,
13460,3.291,0.0082,0.016021938994526863,5e-05,,,,,,,,,,,
13470,3.293,0.0073,0.017732741311192513,5e-05,,,,,,,,,,,
13480,3.296,0.0066,0.013855764642357826,5e-05,,,,,,,,,,,
13490,3.298,0.0073,0.016089385375380516,5e-05,,,,,,,,,,,
13500,3.301,0.0073,0.018290290609002113,5e-05,,,,,,,,,,,
13510,3.303,0.0068,0.023730499669909477,5e-05,,,,,,,,,,,
13520,3.306,0.0068,0.0209755077958107,5e-05,,,,,,,,,,,
13530,3.308,0.007,0.01314256526529789,5e-05,,,,,,,,,,,
13540,3.311,0.0069,0.023641720414161682,5e-05,,,,,,,,,,,
13550,3.313,0.0066,0.019226813688874245,5e-05,,,,,,,,,,,
13560,3.315,0.008,0.026388781145215034,5e-05,,,,,,,,,,,
13570,3.318,0.008,0.025885162875056267,5e-05,,,,,,,,,,,
13580,3.32,0.0072,0.01772606559097767,5e-05,,,,,,,,,,,
13590,3.323,0.0073,0.02593071013689041,5e-05,,,,,,,,,,,
13600,3.325,0.0074,0.01883847266435623,5e-05,,,,,,,,,,,
13610,3.328,0.0069,0.011906732805073261,5e-05,,,,,,,,,,,
13620,3.33,0.0075,0.024298015981912613,5e-05,,,,,,,,,,,
13630,3.333,0.0067,0.013162275776267052,5e-05,,,,,,,,,,,
13640,3.335,0.0074,0.022488005459308624,5e-05,,,,,,,,,,,
13650,3.337,0.0073,0.028491899371147156,5e-05,,,,,,,,,,,
13660,3.34,0.0075,0.020793545991182327,5e-05,,,,,,,,,,,
13670,3.342,0.0077,0.025300679728388786,5e-05,,,,,,,,,,,
13680,3.345,0.0078,0.012792758643627167,5e-05,,,,,,,,,,,
13690,3.347,0.0071,0.014619327150285244,5e-05,,,,,,,,,,,
13700,3.35,0.0072,0.01726413518190384,5e-05,,,,,,,,,,,
13710,3.352,0.0068,0.01296539418399334,5e-05,,,,,,,,,,,
13720,3.355,0.0067,0.017173049971461296,5e-05,,,,,,,,,,,
13730,3.357,0.0075,0.013922680169343948,5e-05,,,,,,,,,,,
13740,3.359,0.0075,0.01515780296176672,5e-05,,,,,,,,,,,
13750,3.362,0.0075,0.02431635558605194,5e-05,,,,,,,,,,,
13760,3.364,0.0074,0.018831351771950722,5e-05,,,,,,,,,,,
13770,3.367,0.007,0.042374853044748306,5e-05,,,,,,,,,,,
13780,3.369,0.0073,0.025981023907661438,5e-05,,,,,,,,,,,
13790,3.372,0.0065,0.01610676571726799,5e-05,,,,,,,,,,,
13800,3.374,0.0071,0.027650870382785797,5e-05,,,,,,,,,,,
13810,3.377,0.0068,0.016810934990644455,5e-05,,,,,,,,,,,
13820,3.379,0.0073,0.01250002346932888,5e-05,,,,,,,,,,,
13830,3.381,0.0073,0.01756300963461399,5e-05,,,,,,,,,,,
13840,3.384,0.0069,0.015692736953496933,5e-05,,,,,,,,,,,
13850,3.386,0.0067,0.013205337338149548,5e-05,,,,,,,,,,,
13860,3.389,0.0079,0.02188122645020485,5e-05,,,,,,,,,,,
13870,3.391,0.0076,0.019795702770352364,5e-05,,,,,,,,,,,
13880,3.394,0.0077,0.026274584233760834,5e-05,,,,,,,,,,,
13890,3.396,0.0073,0.012324120849370956,5e-05,,,,,,,,,,,
13900,3.399,0.0071,0.015349645167589188,5e-05,,,,,,,,,,,
13910,3.401,0.007,0.01419145055115223,5e-05,,,,,,,,,,,
13920,3.403,0.0071,0.04325224831700325,5e-05,,,,,,,,,,,
13930,3.406,0.0075,0.01676737517118454,5e-05,,,,,,,,,,,
13940,3.408,0.0077,0.014117696322500706,5e-05,,,,,,,,,,,
13950,3.411,0.0072,0.01421791035681963,5e-05,,,,,,,,,,,
13960,3.413,0.0073,0.043400779366493225,5e-05,,,,,,,,,,,
13970,3.416,0.0074,0.026514627039432526,5e-05,,,,,,,,,,,
13980,3.418,0.0076,0.016536451876163483,5e-05,,,,,,,,,,,
13990,3.421,0.0068,0.04859550669789314,5e-05,,,,,,,,,,,
14000,3.423,0.0088,0.03252889961004257,5e-05,,,,,,,,,,,
14010,3.425,0.0075,0.015523571521043777,5e-05,,,,,,,,,,,
14020,3.428,0.0071,0.0177459716796875,5e-05,,,,,,,,,,,
14030,3.43,0.0069,0.024271612986922264,5e-05,,,,,,,,,,,
14040,3.433,0.0066,0.01758631318807602,5e-05,,,,,,,,,,,
14050,3.435,0.0062,0.016116660088300705,5e-05,,,,,,,,,,,
14060,3.438,0.0071,0.02260706201195717,5e-05,,,,,,,,,,,
14070,3.44,0.0064,0.014097698964178562,5e-05,,,,,,,,,,,
14080,3.443,0.0071,0.03275196999311447,5e-05,,,,,,,,,,,
14090,3.445,0.0075,0.028641801327466965,5e-05,,,,,,,,,,,
14100,3.447,0.0069,0.020898494869470596,5e-05,,,,,,,,,,,
14110,3.45,0.0075,0.02249005064368248,5e-05,,,,,,,,,,,
14120,3.452,0.0072,0.019455308094620705,5e-05,,,,,,,,,,,
14130,3.455,0.0075,0.01926008053123951,5e-05,,,,,,,,,,,
